c0S/m	depSM	flag	lat	lon	name	potemp090C	pr	sal00	sigma-t00	t090	timeJ	Season	zona
2.396	0.473	0.0	-28.433828000000002	-48.82495	st19	19.9954	0.476	16.2576	10.5277	19.9955	189.741701	inverno	Ponte
2.39672	0.551	0.0	-28.433828000000002	-48.82495	st19	19.989	0.555	16.2654	10.5351	19.9891	189.741759	inverno	Ponte
2.39624	0.659	0.0	-28.433828000000002	-48.82495	st19	19.9899	0.663	16.2615	10.5319	19.99	189.741817	inverno	Ponte
2.39779	0.65	0.0	-28.433828000000002	-48.82495	st19	19.996	0.654	16.2707	10.5374	19.9961	189.741875	inverno	Ponte
2.3988	0.489	0.0	-28.433828000000002	-48.82495	st19	19.994	0.492	16.279	10.5442	19.9941	189.741933	inverno	Ponte
2.39897	0.665	0.0	-28.433828000000002	-48.82495	st19	19.992	0.669	16.281	10.5461	19.9921	189.741991	inverno	Ponte
2.39979	0.795	0.0	-28.433828000000002	-48.82495	st19	19.9909	0.8	16.2875	10.5513	19.991	189.742049	inverno	Ponte
2.40145	0.741	0.0	-28.433828000000002	-48.82495	st19	19.9963	0.746	16.2977	10.5578	19.9964	189.742106	inverno	Ponte
2.4025	0.768	0.0	-28.433828000000002	-48.82495	st19	19.9961	0.773	16.3056	10.5638	19.9962	189.742164	inverno	Ponte
2.40337	0.761	0.0	-28.433828000000002	-48.82495	st19	19.9968	0.766	16.3118	10.5684	19.9969	189.742222	inverno	Ponte
2.40365	1.001	0.0	-28.433828000000002	-48.82495	st19	19.9973	1.008	16.3136	10.5696	19.9975	189.74228	inverno	Ponte
2.40465	1.041	0.0	-28.433828000000002	-48.82495	st19	19.9932	1.048	16.3226	10.5774	19.9934	189.742338	inverno	Ponte
2.40646	0.916	0.0	-28.433828000000002	-48.82495	st19	20.0002	0.922	16.3334	10.5839	20.0004	189.742396	inverno	Ponte
2.40795	0.687	0.0	-28.433828000000002	-48.82495	st19	19.999	0.692	16.345	10.593	19.9991	189.742454	inverno	Ponte
2.40866	0.593	0.0	-28.433828000000002	-48.82495	st19	19.9971	0.597	16.351	10.598	19.9972	189.742512	inverno	Ponte
2.40978	0.514	0.0	-28.433828000000002	-48.82495	st19	19.9942	0.517	16.3605	10.6058	19.9943	189.742569	inverno	Ponte
2.4109	0.387	0.0	-28.433828000000002	-48.82495	st19	19.9963	0.39	16.368	10.611	19.9964	189.742627	inverno	Ponte
2.41303	0.584	0.0	-28.433828000000002	-48.82495	st19	19.9979	0.588	16.3832	10.6221	19.998	189.742685	inverno	Ponte
2.41471	0.52	0.0	-28.433828000000002	-48.82495	st19	20.006	0.523	16.3926	10.6273	20.0061	189.742743	inverno	Ponte
2.41383	0.524	0.0	-28.433828000000002	-48.82495	st19	19.9958	0.528	16.39	10.6278	19.9959	189.742801	inverno	Ponte
2.41528	0.567	0.0	-28.433828000000002	-48.82495	st19	20.0016	0.571	16.3985	10.6329	20.0017	189.742859	inverno	Ponte
2.41557	0.146	0.0	-28.433828000000002	-48.82495	st19	20.0023	0.147	16.4005	10.6342	20.0023	189.742917	inverno	Ponte
1.23362	0.294	0.0	-28.429047999999998	-48.830182	st20	19.457	0.296	8.0014	4.3975	19.457	189.748935	inverno	Ponte
1.587	0.309	0.0	-28.429047999999998	-48.830182	st20	19.8763	0.311	10.407	6.1272	19.8763	189.748993	inverno	Ponte
1.5878	0.496	0.0	-28.429047999999998	-48.830182	st20	19.8731	0.499	10.4134	6.1328	19.8732	189.749051	inverno	Ponte
1.58877	0.496	0.0	-28.429047999999998	-48.830182	st20	19.8755	0.499	10.4197	6.137	19.8756	189.749109	inverno	Ponte
1.59068	0.661	0.0	-28.429047999999998	-48.830182	st20	19.8801	0.665	10.4322	6.1454	19.8802	189.749167	inverno	Ponte
1.59117	0.877	0.0	-28.429047999999998	-48.830182	st20	19.8812	0.883	10.4354	6.1476	19.8813	189.749225	inverno	Ponte
1.59448	1.05	0.0	-28.429047999999998	-48.830182	st20	19.8868	1.057	10.4575	6.1631	19.887	189.749282	inverno	Ponte
1.6072	1.236	0.0	-28.429047999999998	-48.830182	st20	19.9009	1.244	10.5446	6.2258	19.9011	189.74934	inverno	Ponte
1.61094	1.273	0.0	-28.429047999999998	-48.830182	st20	19.9161	1.282	10.5674	6.2397	19.9163	189.749398	inverno	Ponte
1.85753	1.361	0.0	-28.429047999999998	-48.830182	st20	20.0034	1.37	12.3116	7.5397	20.0036	189.749456	inverno	Ponte
1.96984	1.435	0.0	-28.429047999999998	-48.830182	st20	19.9619	1.445	13.1372	8.1739	19.9621	189.749514	inverno	Ponte
1.96011	1.159	0.0	-28.429047999999998	-48.830182	st20	19.9826	1.167	13.0602	8.1108	19.9828	189.749572	inverno	Ponte
1.80075	1.204	0.0	-28.429047999999998	-48.830182	st20	19.9028	1.212	11.9308	7.2744	19.903	189.74963	inverno	Ponte
1.714	1.195	0.0	-28.429047999999998	-48.830182	st20	19.9036	1.203	11.307	6.8022	19.9038	189.749687	inverno	Ponte
1.7127	1.252	0.0	-28.429047999999998	-48.830182	st20	19.904	1.26	11.2976	6.7949	19.9042	189.749745	inverno	Ponte
1.69592	1.245	0.0	-28.429047999999998	-48.830182	st20	19.9044	1.253	11.1773	6.7038	19.9046	189.749803	inverno	Ponte
1.64185	0.938	0.0	-28.429047999999998	-48.830182	st20	19.9	0.944	10.7919	6.4132	19.9001	189.749861	inverno	Ponte
1.59924	0.784	0.0	-28.429047999999998	-48.830182	st20	19.8965	0.789	10.4891	6.1848	19.8966	189.749919	inverno	Ponte
1.59831	0.656	0.0	-28.429047999999998	-48.830182	st20	19.8976	0.66	10.4822	6.1794	19.8977	189.749977	inverno	Ponte
1.59788	0.671	0.0	-28.429047999999998	-48.830182	st20	19.8953	0.676	10.4797	6.178	19.8954	189.750035	inverno	Ponte
1.59752	0.468	0.0	-28.429047999999998	-48.830182	st20	19.8956	0.471	10.4771	6.1759	19.8957	189.750093	inverno	Ponte
1.59786	0.511	0.0	-28.429047999999998	-48.830182	st20	19.8959	0.514	10.4794	6.1776	19.896	189.75015	inverno	Ponte
1.59697	0.372	0.0	-28.429047999999998	-48.830182	st20	19.8934	0.375	10.4737	6.1739	19.8935	189.750208	inverno	Ponte
1.59611	0.444	0.0	-28.429047999999998	-48.830182	st20	19.8909	0.447	10.4682	6.1703	19.891	189.750266	inverno	Ponte
1.59542	0.522	0.0	-28.429047999999998	-48.830182	st20	19.8903	0.526	10.4634	6.1668	19.8904	189.750324	inverno	Ponte
1.59515	0.425	0.0	-28.429047999999998	-48.830182	st20	19.8919	0.428	10.4611	6.1647	19.892	189.750382	inverno	Ponte
1.59522	0.455	0.0	-28.429047999999998	-48.830182	st20	19.893	0.458	10.4613	6.1646	19.8931	189.75044	inverno	Ponte
0.2053	0.037	0.0	-28.429047999999998	-48.830182	st20	19.6788	0.037	1.1771	-0.8297	19.6788	189.750498	inverno	Ponte
0.90239	-0.188	0.0	-28.495191	-48.753240000000005	st1	22.2951	-0.189	5.3497	1.7499	22.2951	274.588669	primavera	Canal
4.67677	-0.009	0.0	-28.495191	-48.753240000000005	st1	20.0027	-0.009	34.0569	24.0418	20.0027	274.588727	primavera	Canal
4.68116	0.005	0.0	-28.495191	-48.753240000000005	st1	20.0721	0.005	34.0365	24.008	20.0721	274.588785	primavera	Canal
4.66831	-0.002	0.0	-28.495191	-48.753240000000005	st1	20.2537	-0.002	33.786	23.7693	20.2537	274.588843	primavera	Canal
4.66472	-0.018	0.0	-28.495191	-48.753240000000005	st1	20.2542	-0.018	33.7565	23.7467	20.2542	274.5889	primavera	Canal
4.6647	0.025	0.0	-28.495191	-48.753240000000005	st1	20.229	0.025	33.7765	23.7685	20.229	274.588958	primavera	Canal
4.66639	0.074	0.0	-28.495191	-48.753240000000005	st1	20.2233	0.075	33.7947	23.784	20.2233	274.589016	primavera	Canal
4.66494	0.287	0.0	-28.495191	-48.753240000000005	st1	20.0518	0.289	33.9206	23.925	20.0519	274.589074	primavera	Canal
4.68498	0.387	0.0	-28.495191	-48.753240000000005	st1	19.8425	0.39	34.2541	24.2341	19.8426	274.589132	primavera	Canal
4.6847	0.528	0.0	-28.495191	-48.753240000000005	st1	19.7858	0.532	34.2981	24.2824	19.7859	274.58919	primavera	Canal
4.67863	0.629	0.0	-28.495191	-48.753240000000005	st1	19.7738	0.633	34.258	24.255	19.7739	274.589248	primavera	Canal
4.6768	0.65	0.0	-28.495191	-48.753240000000005	st1	19.742	0.654	34.269	24.2717	19.7421	274.589306	primavera	Canal
4.68309	0.623	0.0	-28.495191	-48.753240000000005	st1	19.745	0.627	34.3182	24.3084	19.7451	274.589363	primavera	Canal
4.689	0.894	0.0	-28.495191	-48.753240000000005	st1	19.7274	0.9	34.3811	24.3609	19.7276	274.589421	primavera	Canal
4.69854	1.187	0.0	-28.495191	-48.753240000000005	st1	19.6488	1.195	34.5242	24.4906	19.649	274.589479	primavera	Canal
4.70454	1.379	0.0	-28.495191	-48.753240000000005	st1	19.3368	1.388	34.833	24.8072	19.337	274.589537	primavera	Canal
4.70843	1.484	0.0	-28.495191	-48.753240000000005	st1	19.486	1.494	34.7406	24.698	19.4863	274.589595	primavera	Canal
4.70285	1.745	0.0	-28.495191	-48.753240000000005	st1	19.7108	1.757	34.5082	24.4623	19.7111	274.589653	primavera	Canal
4.70311	1.907	0.0	-28.495191	-48.753240000000005	st1	19.4005	1.92	34.7677	24.7408	19.4008	274.589711	primavera	Canal
4.70414	2.204	0.0	-28.495191	-48.753240000000005	st1	19.0463	2.219	35.0737	25.0656	19.0467	274.589769	primavera	Canal
4.71149	2.297	0.0	-28.495191	-48.753240000000005	st1	18.9855	2.312	35.1868	25.1675	18.9859	274.589826	primavera	Canal
4.7105	2.422	0.0	-28.495191	-48.753240000000005	st1	19.0899	2.438	35.0899	25.0668	19.0903	274.589884	primavera	Canal
4.70458	2.542	0.0	-28.495191	-48.753240000000005	st1	19.0948	2.559	35.0362	25.0245	19.0953	274.589942	primavera	Canal
4.70431	2.686	0.0	-28.495191	-48.753240000000005	st1	19.1365	2.704	34.9987	24.9851	19.137	274.59	primavera	Canal
4.70641	2.854	0.0	-28.495191	-48.753240000000005	st1	19.1066	2.873	35.0414	25.0254	19.1071	274.590058	primavera	Canal
4.69978	2.918	0.0	-28.495191	-48.753240000000005	st1	19.0049	2.938	35.0719	25.0748	19.0054	274.590116	primavera	Canal
4.70101	3.14	0.0	-28.495191	-48.753240000000005	st1	19.0521	3.161	35.0421	25.0399	19.0527	274.590174	primavera	Canal
4.69981	3.335	0.0	-28.495191	-48.753240000000005	st1	19.1904	3.357	34.9154	24.9077	19.191	274.590231	primavera	Canal
4.69573	3.374	0.0	-28.495191	-48.753240000000005	st1	18.9918	3.397	35.0489	25.0605	18.9924	274.590289	primavera	Canal
4.69524	3.617	0.0	-28.495191	-48.753240000000005	st1	19.1385	3.641	34.9209	24.9251	19.1391	274.590347	primavera	Canal
4.69373	3.892	0.0	-28.495191	-48.753240000000005	st1	19.103	3.918	34.938	24.9473	19.1037	274.590405	primavera	Canal
4.69414	4.254	0.0	-28.495191	-48.753240000000005	st1	19.0418	4.283	34.9928	25.0048	19.0426	274.590463	primavera	Canal
4.69474	4.538	0.0	-28.495191	-48.753240000000005	st1	18.9457	4.569	35.079	25.0952	18.9465	274.590521	primavera	Canal
4.69277	4.796	0.0	-28.495191	-48.753240000000005	st1	18.972	4.828	35.0401	25.0587	18.9729	274.590579	primavera	Canal
4.69534	4.578	0.0	-28.495191	-48.753240000000005	st1	19.0016	4.609	35.0367	25.0486	19.0024	274.590637	primavera	Canal
4.69179	5.129	0.0	-28.495191	-48.753240000000005	st1	18.9589	5.164	35.0428	25.0641	18.9598	274.590694	primavera	Canal
4.6928	6.003	0.0	-28.495191	-48.753240000000005	st1	18.9442	6.044	35.0632	25.0835	18.9453	274.590752	primavera	Canal
4.69335	6.543	0.0	-28.495191	-48.753240000000005	st1	18.952	6.587	35.061	25.0797	18.9532	274.59081	primavera	Canal
4.69433	6.885	0.0	-28.495191	-48.753240000000005	st1	18.9508	6.931	35.0701	25.087	18.952	274.590868	primavera	Canal
4.69288	6.557	0.0	-28.495191	-48.753240000000005	st1	18.9438	6.601	35.064	25.0841	18.945	274.590926	primavera	Canal
4.69336	7.481	0.0	-28.495191	-48.753240000000005	st1	18.9469	7.531	35.0649	25.084	18.9482	274.590984	primavera	Canal
4.69377	8.311	0.0	-28.495191	-48.753240000000005	st1	18.9385	8.367	35.075	25.0938	18.94	274.591042	primavera	Canal
4.69379	8.422	0.0	-28.495191	-48.753240000000005	st1	18.9345	8.479	35.0785	25.0975	18.936	274.5911	primavera	Canal
4.69302	8.831	0.0	-28.495191	-48.753240000000005	st1	18.9265	8.891	35.0786	25.0996	18.9281	274.591157	primavera	Canal
4.69244	8.091	0.0	-28.495191	-48.753240000000005	st1	18.9367	8.146	35.0655	25.0871	18.9381	274.591215	primavera	Canal
4.69271	7.774	0.0	-28.495191	-48.753240000000005	st1	18.933	7.826	35.0711	25.0922	18.9344	274.591273	primavera	Canal
4.69196	6.921	0.0	-28.495191	-48.753240000000005	st1	18.9304	6.968	35.0675	25.0902	18.9316	274.591331	primavera	Canal
4.69166	6.273	0.0	-28.495191	-48.753240000000005	st1	18.9279	6.315	35.0674	25.0908	18.929	274.591389	primavera	Canal
4.69114	5.973	0.0	-28.495191	-48.753240000000005	st1	18.9179	6.013	35.0716	25.0966	18.919	274.591447	primavera	Canal
4.69062	5.283	0.0	-28.495191	-48.753240000000005	st1	18.9283	5.319	35.0589	25.0842	18.9292	274.591505	primavera	Canal
4.63825	4.614	0.0	-28.495191	-48.753240000000005	st1	18.934	4.645	34.6158	24.7441	18.9348	274.591563	primavera	Canal
4.68968	3.762	0.0	-28.495191	-48.753240000000005	st1	18.9296	3.787	35.0506	25.0776	18.9303	274.59162	primavera	Canal
4.18047	3.122	0.0	-28.495191	-48.753240000000005	st1	18.9865	3.143	30.7808	21.8029	18.987	274.591678	primavera	Canal
4.66999	2.207	0.0	-28.495191	-48.753240000000005	st1	18.9765	2.222	34.8469	24.9101	18.9769	274.591736	primavera	Canal
4.68876	1.62	0.0	-28.495191	-48.753240000000005	st1	19.1303	1.631	34.8747	24.892	19.1306	274.591794	primavera	Canal
4.68644	0.911	0.0	-28.495191	-48.753240000000005	st1	19.5144	0.917	34.5355	24.5341	19.5146	274.591852	primavera	Canal
4.67036	0.357	0.0	-28.495191	-48.753240000000005	st1	19.9205	0.359	34.0709	24.074	19.9206	274.59191	primavera	Canal
4.3263	0.081	0.0	-28.495191	-48.753240000000005	st1	20.0259	0.082	31.1979	21.8576	20.0259	274.591968	primavera	Canal
0.10032	-0.158	0.0	-28.495191	-48.753240000000005	st1	20.0426	-0.159	0.5517	-1.3817	20.0426	274.592025	primavera	Canal
0.16619	-0.163	0.0	-28.496576	-48.759543	st2	20.7373	-0.164	0.92	-1.2482	20.7373	274.593762	primavera	Canal
4.72981	-0.051	0.0	-28.496576	-48.759543	st2	19.2175	-0.051	35.1444	25.0758	19.2175	274.593819	primavera	Canal
4.71751	0.043	0.0	-28.496576	-48.759543	st2	19.2932	0.043	34.9781	24.9292	19.2932	274.593877	primavera	Canal
4.72798	0.039	0.0	-28.496576	-48.759543	st2	19.2598	0.039	35.0933	25.0259	19.2598	274.593935	primavera	Canal
4.73812	0.026	0.0	-28.496576	-48.759543	st2	19.2484	0.026	35.1874	25.1007	19.2484	274.593993	primavera	Canal
4.74928	0.061	0.0	-28.496576	-48.759543	st2	19.2679	0.061	35.2639	25.1541	19.2679	274.594051	primavera	Canal
4.72582	0.214	0.0	-28.496576	-48.759543	st2	19.218	0.215	35.1106	25.0498	19.218	274.594109	primavera	Canal
4.72844	0.323	0.0	-28.496576	-48.759543	st2	19.2579	0.325	35.0986	25.0304	19.258	274.594167	primavera	Canal
4.72852	0.504	0.0	-28.496576	-48.759543	st2	19.2854	0.507	35.076	25.006	19.2855	274.594225	primavera	Canal
4.72136	0.656	0.0	-28.496576	-48.759543	st2	19.2556	0.66	35.0414	24.9873	19.2557	274.594282	primavera	Canal
4.71573	0.782	0.0	-28.496576	-48.759543	st2	19.2621	0.787	34.9891	24.9456	19.2622	274.59434	primavera	Canal
4.71574	0.909	0.0	-28.496576	-48.759543	st2	19.1916	0.915	35.0484	25.0091	19.1918	274.594398	primavera	Canal
4.71315	1.007	0.0	-28.496576	-48.759543	st2	19.147	1.014	35.0644	25.0328	19.1472	274.594456	primavera	Canal
4.71778	1.175	0.0	-28.496576	-48.759543	st2	19.1332	1.183	35.1147	25.0747	19.1334	274.594514	primavera	Canal
4.71723	1.373	0.0	-28.496576	-48.759543	st2	19.1078	1.382	35.1315	25.0941	19.108	274.594572	primavera	Canal
4.71337	1.506	0.0	-28.496576	-48.759543	st2	19.0925	1.516	35.1121	25.0831	19.0928	274.59463	primavera	Canal
4.71175	1.634	0.0	-28.496576	-48.759543	st2	19.0616	1.645	35.1247	25.1007	19.0619	274.594687	primavera	Canal
4.70218	1.773	0.0	-28.496576	-48.759543	st2	19.0681	1.785	35.0391	25.0336	19.0684	274.594745	primavera	Canal
4.70155	1.843	0.0	-28.496576	-48.759543	st2	19.0645	1.855	35.0369	25.0328	19.0648	274.594803	primavera	Canal
4.69682	2.077	0.0	-28.496576	-48.759543	st2	19.0461	2.091	35.0127	25.019	19.0465	274.594861	primavera	Canal
4.69889	2.204	0.0	-28.496576	-48.759543	st2	19.0605	2.219	35.0178	25.0192	19.0609	274.594919	primavera	Canal
4.69768	2.393	0.0	-28.496576	-48.759543	st2	19.0665	2.409	35.0026	25.006	19.0669	274.594977	primavera	Canal
4.69858	2.518	0.0	-28.496576	-48.759543	st2	19.069	2.535	35.0078	25.0094	19.0695	274.595035	primavera	Canal
4.69468	2.693	0.0	-28.496576	-48.759543	st2	19.0467	2.711	34.994	25.0045	19.0472	274.595093	primavera	Canal
4.69419	2.872	0.0	-28.496576	-48.759543	st2	19.0373	2.891	34.9978	25.0098	19.0378	274.59515	primavera	Canal
4.6942	2.981	0.0	-28.496576	-48.759543	st2	19.0759	3.001	34.9652	24.9751	19.0764	274.595208	primavera	Canal
4.69525	3.29	0.0	-28.496576	-48.759543	st2	19.0707	3.312	34.9782	24.9863	19.0713	274.595266	primavera	Canal
4.69581	3.49	0.0	-28.496576	-48.759543	st2	19.0815	3.514	34.9737	24.9801	19.0821	274.595324	primavera	Canal
4.69688	3.86	0.0	-28.496576	-48.759543	st2	19.1769	3.886	34.9021	24.9009	19.1776	274.595382	primavera	Canal
4.69781	4.14	0.0	-28.496576	-48.759543	st2	19.1189	4.168	34.9585	24.9589	19.1196	274.59544	primavera	Canal
4.69773	4.278	0.0	-28.496576	-48.759543	st2	19.0298	4.307	35.033	25.0385	19.0306	274.595498	primavera	Canal
4.69739	4.449	0.0	-28.496576	-48.759543	st2	19.0286	4.479	35.0311	25.0374	19.0294	274.595556	primavera	Canal
4.69662	4.892	0.0	-28.496576	-48.759543	st2	19.029	4.925	35.024	25.0319	19.0299	274.595613	primavera	Canal
4.69634	5.404	0.0	-28.496576	-48.759543	st2	19.0302	5.44	35.0204	25.0288	19.0312	274.595671	primavera	Canal
4.69698	5.662	0.0	-28.496576	-48.759543	st2	19.0219	5.7	35.0327	25.0403	19.0229	274.595729	primavera	Canal
4.69689	6.008	0.0	-28.496576	-48.759543	st2	19.0356	6.049	35.0201	25.0272	19.0367	274.595787	primavera	Canal
4.69689	6.299	0.0	-28.496576	-48.759543	st2	19.0322	6.341	35.0229	25.0302	19.0333	274.595845	primavera	Canal
4.69731	6.607	0.0	-28.496576	-48.759543	st2	19.0382	6.652	35.0211	25.0273	19.0394	274.595903	primavera	Canal
4.6969	7.015	0.0	-28.496576	-48.759543	st2	19.0356	7.062	35.0197	25.0268	19.0369	274.595961	primavera	Canal
4.69609	7.5	0.0	-28.496576	-48.759543	st2	19.0292	7.551	35.0181	25.0272	19.0305	274.596019	primavera	Canal
4.69542	8.088	0.0	-28.496576	-48.759543	st2	19.0266	8.143	35.0144	25.025	19.028	274.596076	primavera	Canal
4.69573	8.592	0.0	-28.496576	-48.759543	st2	19.0264	8.65	35.0169	25.027	19.0279	274.596134	primavera	Canal
4.69616	8.4	0.0	-28.496576	-48.759543	st2	19.0281	8.457	35.0191	25.0282	19.0296	274.596192	primavera	Canal
4.69519	8.142	0.0	-28.496576	-48.759543	st2	19.027	8.197	35.012	25.0231	19.0285	274.59625	primavera	Canal
4.69472	7.608	0.0	-28.496576	-48.759543	st2	19.0254	7.659	35.0098	25.0218	19.0268	274.596308	primavera	Canal
4.69442	7.008	0.0	-28.496576	-48.759543	st2	19.0324	7.055	35.0016	25.0138	19.0337	274.596366	primavera	Canal
4.69383	6.364	0.0	-28.496576	-48.759543	st2	19.0418	6.407	34.9892	25.0019	19.0429	274.596424	primavera	Canal
4.6933	5.661	0.0	-28.496576	-48.759543	st2	19.0447	5.699	34.9826	24.9962	19.0457	274.596481	primavera	Canal
4.69273	4.987	0.0	-28.496576	-48.759543	st2	19.0449	5.021	34.978	24.9927	19.0458	274.596539	primavera	Canal
4.69289	4.335	0.0	-28.496576	-48.759543	st2	19.044	4.364	34.9805	24.9948	19.0448	274.596597	primavera	Canal
4.69251	3.713	0.0	-28.496576	-48.759543	st2	19.0389	3.738	34.9819	24.9972	19.0396	274.596655	primavera	Canal
4.69303	2.808	0.0	-28.496576	-48.759543	st2	19.0674	2.827	34.9627	24.9753	19.0679	274.596713	primavera	Canal
4.69405	2.063	0.0	-28.496576	-48.759543	st2	19.0853	2.077	34.9565	24.966	19.0857	274.596771	primavera	Canal
4.69772	1.428	0.0	-28.496576	-48.759543	st2	19.1498	1.438	34.9331	24.9317	19.1501	274.596829	primavera	Canal
4.14959	0.669	0.0	-28.496576	-48.759543	st2	19.1692	0.674	30.3947	21.4631	19.1693	274.596887	primavera	Canal
4.69702	-0.04	0.0	-28.496576	-48.759543	st2	19.3065	-0.04	34.7966	24.7872	19.3065	274.596944	primavera	Canal
0.19628	-0.181	0.0	-28.496576	-48.759543	st2	19.7237	-0.182	1.1216	-0.8812	19.7237	274.597002	primavera	Canal
4.73854	-0.054	0.0	-28.513133000000003	-48.808737	st4	19.3257	-0.054	35.1256	25.0336	19.3257	274.598912	primavera	Rio Tubarão
4.74886	0.041	0.0	-28.513133000000003	-48.808737	st4	19.1877	0.041	35.3285	25.2242	19.1877	274.59897	primavera	Rio Tubarão
4.75986	0.05	0.0	-28.513133000000003	-48.808737	st4	19.2014	0.05	35.4087	25.2819	19.2014	274.599028	primavera	Rio Tubarão
4.72929	0.064	0.0	-28.513133000000003	-48.808737	st4	19.1731	0.064	35.1776	25.1126	19.1731	274.599086	primavera	Rio Tubarão
4.73315	0.073	0.0	-28.513133000000003	-48.808737	st4	19.1625	0.073	35.2188	25.1468	19.1625	274.599144	primavera	Rio Tubarão
4.73571	0.066	0.0	-28.513133000000003	-48.808737	st4	19.1597	0.066	35.2425	25.1656	19.1597	274.599201	primavera	Rio Tubarão
4.72199	0.187	0.0	-28.513133000000003	-48.808737	st4	19.1705	0.188	35.1188	25.0683	19.1705	274.599259	primavera	Rio Tubarão
4.72627	0.327	0.0	-28.513133000000003	-48.808737	st4	19.1592	0.329	35.164	25.1057	19.1593	274.599317	primavera	Rio Tubarão
4.71461	0.416	0.0	-28.513133000000003	-48.808737	st4	19.1408	0.419	35.0822	25.0479	19.1409	274.599375	primavera	Rio Tubarão
4.71188	0.451	0.0	-28.513133000000003	-48.808737	st4	19.1747	0.454	35.0308	24.9999	19.1748	274.599433	primavera	Rio Tubarão
4.70918	0.471	0.0	-28.513133000000003	-48.808737	st4	19.1727	0.474	35.0099	24.9845	19.1728	274.599491	primavera	Rio Tubarão
4.70912	0.6	0.0	-28.513133000000003	-48.808737	st4	19.1638	0.604	35.0169	24.9921	19.1639	274.599549	primavera	Rio Tubarão
4.70789	0.793	0.0	-28.513133000000003	-48.808737	st4	19.1815	0.798	34.9916	24.9683	19.1816	274.599606	primavera	Rio Tubarão
4.71053	0.862	0.0	-28.513133000000003	-48.808737	st4	19.168	0.868	35.0249	24.9972	19.1682	274.599664	primavera	Rio Tubarão
4.70778	0.864	0.0	-28.513133000000003	-48.808737	st4	19.1756	0.87	34.9956	24.9728	19.1758	274.599722	primavera	Rio Tubarão
4.70877	0.92	0.0	-28.513133000000003	-48.808737	st4	19.1943	0.926	34.988	24.9622	19.1945	274.59978	primavera	Rio Tubarão
4.71009	1.153	0.0	-28.513133000000003	-48.808737	st4	19.1525	1.161	35.0342	25.0082	19.1527	274.599838	primavera	Rio Tubarão
4.71043	1.316	0.0	-28.513133000000003	-48.808737	st4	19.1659	1.325	35.0257	24.9983	19.1661	274.599896	primavera	Rio Tubarão
4.70598	1.457	0.0	-28.513133000000003	-48.808737	st4	19.1566	1.467	34.9963	24.9782	19.1569	274.599954	primavera	Rio Tubarão
4.70602	1.625	0.0	-28.513133000000003	-48.808737	st4	19.1455	1.636	35.0059	24.9884	19.1458	274.600012	primavera	Rio Tubarão
4.70699	1.701	0.0	-28.513133000000003	-48.808737	st4	19.1451	1.712	35.0143	24.9949	19.1454	274.600069	primavera	Rio Tubarão
4.70422	2.102	0.0	-28.513133000000003	-48.808737	st4	19.1384	2.116	34.9966	24.9831	19.1388	274.600127	primavera	Rio Tubarão
